id,time,event,option1,sector,label,nr_jobs
1326,31.0,Microsoft Research Asia,Research Intern,research,search,3
1326,31.7479,Baidu,Sr Machine Learning Eng,search,search,3
1326,33.7479,Baidu,Staff Research Develop Eng,search,search,3
1328,30.0,Microsoft,Software Dev Eng,saas,saas,3
1328,32.3342,Twitter,Software Eng,social_media,saas,3
1328,33.6685,Salesforce,Software Eng,saas,saas,3
1330,26.0,Amazon,Software Dev Eng Intern,ecommerce,hardware,4
1330,26.7562,Amazon,Software Dev Eng,ecommerce,hardware,4
1330,28.0,Yahoo,Software Dev,search,hardware,4
1330,29.0849,Apple,Sr Software Eng,hardware,hardware,4
1331,26.0,Microsoft,Software Dev Engn Test,saas,ecommerce,8
1331,28.2521,Microsoft,Software Dev Engn Test,saas,ecommerce,8
1331,30.4219,Microsoft,Lead Software Dev Engn Test,saas,ecommerce,8
1331,32.4219,Microsoft,Sr Eng Lead,saas,ecommerce,8
1331,34.7534,Microsoft,Sr Eng Lead,saas,ecommerce,8
1331,35.5918,Amazon,Software Eng,ecommerce,ecommerce,8
1331,37.0082,Amazon,Software Eng,ecommerce,ecommerce,8
1331,38.5096,Amazon,Software Eng,ecommerce,ecommerce,8
1335,22.0,eBay,Software Eng Intern,ecommerce,enterprise,3
1335,22.0849,Symantec,QA Automation Eng,enterprise,enterprise,3
1335,22.9205,Cisco,Software Eng,enterprise,enterprise,3
1336,26.0,Google,Account Manage,search,enterprise,2
1336,27.6685,SAP,Sr Product Manage,enterprise,enterprise,2
1337,22.0,Tata Consultancy Service,Data Analyst,consulting,research,4
1337,23.0849,Northeastern University,compute Lab Assistant as a proctor,research,research,4
1337,23.4986,EMC,College Coop Software Eng,enterprise,research,4
1337,23.7507,Northeastern University,Teaching Assistant Database Design Data Manage,research,research,4
1338,30.0,Georgia Institute Tech,Research Assistant,research,ecommerce,2
1338,34.4219,Amazon,Machine Learning Science ,ecommerce,ecommerce,2
1339,22.0,Yahoo,Software Dev Eng,search,saas,2
1339,23.6712,Microsoft,Software Eng,saas,saas,2
1340,24.0,eBay,Staff Software Eng,ecommerce,internet,7
1340,25.3342,eBay,Prinicipal Sotware Eng,ecommerce,internet,7
1340,26.3342,eBay,Dev Manage,ecommerce,internet,7
1340,28.6685,eBay,Sr Dev Manage TrackingExperimentationPersonalizationOnline Ad Platforms,ecommerce,internet,7
1340,31.1753,eBay,Director Hadoop Eng Dev,ecommerce,internet,7
1340,32.6712,PayPal,Director Eng,internet,internet,7
1340,34.2548,PayPal,Sr Director Eng,internet,internet,7
1341,31.0,Amazon,Software Dev Eng Intern,ecommerce,social_media,4
1341,32.337,Facebook,Software Eng Intern,social_media,social_media,4
1341,33.0877,Amazon,Software Dev Eng,ecommerce,social_media,4
1341,34.4219,LinkedIn,Sr Software Eng,social_media,social_media,4
1343,25.0,Microsoft,Software Design Eng Windows Shell Windows Division,saas,social_media,10
1343,28.0027,Microsoft,Software Design Eng TabletPC Windows Division,saas,social_media,10
1343,29.4219,Microsoft,Dev Lead Content Manage Server fice Division,saas,social_media,10
1343,32.3397,Microsoft,Sr Dev Lead Anti Spam Windows Live Platform,saas,social_media,10
1343,34.4247,Microsoft,Sr Dev Lead AdCenter Online Service Division,saas,social_media,10
1343,35.9233,Microsoft,Sr Dev Lead Silverlight Dev Division,saas,social_media,10
1343,39.2603,Microsoft,Sr Dev Lead Applied Platform Windows Phone,saas,social_media,10
1343,40.263,Amazon,Software Dev Manage Tablet Apps Amazon Mobile,ecommerce,social_media,10
1343,41.5973,Amazon,Software Dev Manage Mobile Platform Amazon Mobile,ecommerce,social_media,10
1343,42.5973,LinkedIn,Software Eng Manage,social_media,social_media,10
1344,28.0,Amazon,Software Dev Eng Intern,ecommerce,enterprise,2
1344,29.0849,EMC,Sr Software Eng,enterprise,enterprise,2
1345,31.0,Microsoft,Sr Dev Lead Microsoft SQL Server Business Intelligence BI,saas,social_media,4
1345,38.0055,Microsoft,Principal Dev Manage Ad Infrastructure,saas,social_media,4
1345,41.0904,Microsoft,Partner Dev Manage Platform Team,saas,social_media,4
1345,43.674,Facebook,Eng Manage,social_media,social_media,4
1347,22.0,Microsoft,Visiting Student,saas,enterprise,4
1347,23.0849,IBM,Advisory Software Eng BPM SWAT,consulting,enterprise,4
1347,28.7562,IBM,WebSphere Cloud Solution Architect Asia Pacific,consulting,enterprise,4
1347,29.8384,VMware,Sr Consult,enterprise,enterprise,4
1348,24.0,Sun MicroSystem,Member Tech Staff,enterprise,search,2
1348,32.9205,Google,Linux Kernel Eng,search,search,2
1351,24.0,Microsoft,Program Language Research,saas,search,2
1351,25.1671,Yahoo,Sr Eng,search,search,2
1354,30.0,Yahoo,Eng Manage,search,saas,5
1354,31.9151,Yahoo,Yahoo Movies Tech Lead,search,saas,5
1354,33.0,Yahoo,Yahoo Open Strategy Applied Platform Tech Lead,search,saas,5
1354,35.5836,Netflix,Sr Software Eng Streaming System Eng,saas,saas,5
1354,38.5014,Netflix,Sr Software Eng Edge Insights,saas,saas,5
1355,22.0,Amazon,Software Dev Eng,ecommerce,social_media,3
1355,25.4219,Facebook,Software Eng,social_media,social_media,3
1355,27.4219,Pinterest,Software Eng,social_media,social_media,3
1356,26.0,IBM,Staff Tech Support Eng,consulting,consulting,3
1356,29.5918,Baidu,Sr OpenStack Eng,search,consulting,3
1356,30.7562,Accenture,Cloud Infrastructure Consult,consulting,consulting,3
1357,29.0,HewlettP,System Database Consult,hardware,hardware,4
1357,32.4219,Oracle,Solution Architect,enterprise,hardware,4
1357,34.7562,IBM,Solution Architect,consulting,hardware,4
1357,36.2575,Lenovo,Sr Solution Architect,hardware,hardware,4
1360,30.0,IBM,Solution Architect Smart Cities,consulting,enterprise,2
1360,35.1753,Oracle,Sr Sale Consult,enterprise,enterprise,2
1361,25.0,Yahoo,Sr Research Eng,search,social_media,2
1361,26.4986,Twitter,Staff Software Eng,social_media,social_media,2
1363,24.0,Microsoft,Software Eng,saas,social_media,7
1363,24.7507,Microsoft,Software Eng Live Product Search,saas,social_media,7
1363,26.1699,Microsoft,Software Eng Live Product Search,saas,social_media,7
1363,26.7507,Microsoft,Software Eng Shopping,saas,social_media,7
1363,30.0027,Microsoft,Software Eng Shopping,saas,social_media,7
1363,31.2548,LinkedIn,Sr Software Eng,social_media,social_media,7
1363,34.1753,LinkedIn,Staff Software Eng,social_media,social_media,7
1366,28.0,Amazon,Sr Software Dev Eng AWS,ecommerce,social_media,2
1366,33.1699,LinkedIn,Staff Software Eng,social_media,social_media,2
1373,22.0,Intel,Graphics Research Intern,hardware,hardware,2
1373,23.7562,NVIDIA,Graphics Software Eng,hardware,hardware,2
1376,26.0,Intel,Security Specialist Intern,hardware,hardware,3
1376,26.7562,Qualcomm,CPU Software Eng,hardware,hardware,3
1376,27.337,Intel,CAD Software Eng,hardware,hardware,3
1377,28.0,Microsoft,Software Dev Eng,saas,search,3
1377,30.2548,Rocket Fuel Inc,Rocket Science Member Tech Staff Software Eng,internet,search,3
1377,32.5918,Google,Software Eng,search,search,3
1379,22.0,Microsoft,Sr Science,saas,internet,4
1379,23.4959,Microsoft,Sr Science Lead,saas,internet,4
1379,24.3342,Microsoft,Principal Science Lead,saas,internet,4
1379,24.9151,Uber,Staff Eng,internet,internet,4
1383,29.0,Microsoft,Research,saas,search,2
1383,32.1699,Baidu,Sr Science Tech lead,search,search,2
1385,30.0,Oracle,Sr Software Eng,enterprise,saas,4
1385,31.3315,Microsoft,Software Dev Eng,saas,saas,4
1385,33.5836,Microsoft,Software Dev Eng,saas,saas,4
1385,38.0904,Microsoft,Sr Software Eng,saas,saas,4
1388,22.0,UC Berkeley,Undergraduate Student Research,research,search,6
1388,23.0,UC Berkeley,Undergraduate Student Research,research,search,6
1388,23.3342,UCLA,Graduate Student Research,research,search,6
1388,24.5863,UCLA,Graduate Student Research,research,search,6
1388,29.5918,NEC Laboratories America,Research Staff Member,research,search,6
1388,32.5918,Google,Tech Lead Eng Manage,search,search,6
1390,22.0,Carnegie Mellon University,compute Science Graduate Student,research,consulting,2
1390,24.0877,IBM,Staff Software Eng Watson Innovation Linguistic Product,consulting,consulting,2
1391,25.0,The Ohio State University,Undegraduate Student Research Software Dev,research,enterprise,2
1391,25.6658,Cisco,College Intern IT Eng,enterprise,enterprise,2
1392,24.0,Amazon,Software Dev Eng Intern,ecommerce,social_media,4
1392,24.5863,Facebook,Software Eng Intern,social_media,social_media,4
1392,25.3342,Twitter,Software Eng,social_media,social_media,4
1392,26.2521,Pinterest,Software Eng,social_media,social_media,4
1394,22.0,Microsoft,Software Design Eng,saas,social_media,2
1394,27.7534,Facebook,Software Eng,social_media,social_media,2
1395,25.0,Oracle,Principal Software Eng,enterprise,enterprise,3
1395,32.1726,Microsoft,Principal Software Eng,saas,enterprise,3
1395,38.6822,Oracle,Consult Member Tech Staff,enterprise,enterprise,3
1398,30.0,University Illinois UrbanaChampaign,Graduate Research Assistant,research,hardware,2
1398,35.2521,Intel,Sr Imaging Science,hardware,hardware,2
1404,28.0,IBM,Staff Software Eng,consulting,search,3
1404,29.2521,IBM,Staff Software Eng C C++ Compiler Dev,consulting,search,3
1404,32.5836,Baidu,Sr Software Eng,search,search,3
1408,26.0,Tencent,System Eng Software Eng,ecommerce,ecommerce,2
1408,27.8384,Amazon,Software Dev Eng,ecommerce,ecommerce,2
1409,28.0,University Illinois UrbanaChampaign,Teching Assistant,research,saas,5
1409,33.7534,Microsoft,Software Dev Eng,saas,saas,5
1409,37.9233,Microsoft,Software Dev Eng,saas,saas,5
1409,38.589,Microsoft,Sr Software Dev Eng,saas,saas,5
1409,40.0082,Microsoft,Audio Algorithm Architect Sr Software Eng Team Lead,saas,saas,5
1410,25.0,PuResearch Devue University,Research Assistant,research,ecommerce,4
1410,30.0027,Amazon,Software Eng,ecommerce,ecommerce,4
1410,31.0027,Amazon,Research Science,ecommerce,ecommerce,4
1410,34.0877,Amazon,Machine Learning Science ,ecommerce,ecommerce,4
1411,24.0,NVIDIA,Software Dev Intern,hardware,search,7
1411,24.6712,Facebook,Database Software Eng Intern,social_media,search,7
1411,25.0,LinkedIn,Software Eng Intern,social_media,search,7
1411,25.337,Google,Software Eng Intern,search,search,7
1411,26.0,Twitter,Software Eng Intern,social_media,search,7
1411,26.5041,Google,Software Eng Tool Infrastructure,search,search,7
1411,27.5863,Google,Software Eng,search,search,7
1412,28.0,Intel,Software Eng,hardware,enterprise,5
1412,31.0849,Intel,Sr Software Eng,hardware,enterprise,5
1412,34.1726,VMware,Member Tech Staff,enterprise,enterprise,5
1412,37.0055,VMware,Sr Member Tech Staff,enterprise,enterprise,5
1412,38.3425,VMware,Manage,enterprise,enterprise,5
1415,26.0,Microsoft,Software Dev Eng,saas,ecommerce,2
1415,34.1726,Amazon,Data Science,ecommerce,ecommerce,2
1416,28.0,IBM,Software Dev Eng Intern,consulting,ecommerce,5
1416,28.5863,Cisco,Software Dev Eng Intern,enterprise,ecommerce,5
1416,29.0822,Cisco,Software Dev Eng,enterprise,ecommerce,5
1416,31.9178,Amazon,Software Dev Eng Intern,ecommerce,ecommerce,5
1416,32.7507,Amazon,Software Dev Eng,ecommerce,ecommerce,5
1419,25.0,VMware,Member Tech Staff ,enterprise,social_media,2
1419,26.5014,Facebook,Software Eng,social_media,social_media,2
1421,24.0,Oracle,Software Eng,enterprise,saas,3
1421,26.5068,Microsoft,Sr Software Design Eng,saas,saas,3
1421,31.0055,Microsoft,Principal Dev Lead,saas,saas,3
1422,22.0,HewlettP,Solution Architect,hardware,enterprise,2
1422,23.5808,VMware,System Eng,enterprise,enterprise,2
1423,24.0,Carnegie Mellon University,Teaching Assistant,research,research,4
1423,24.3288,Google,Software Eng Intern,search,research,4
1423,24.6658,Carnegie Mellon University,Teaching Assistant,research,research,4
1423,25.3315,Carnegie Mellon University,Research Assistant,research,research,4
1424,28.0,IBM,Staff Software Eng,consulting,ecommerce,3
1424,32.3397,EMC,Sr Software Eng,enterprise,ecommerce,3
1424,33.4219,Alibaba,Tech Expert,ecommerce,ecommerce,3
1426,24.0,Amazon,Software Dev Eng Intern,ecommerce,search,2
1426,24.8356,Google,Software Eng,search,search,2
1427,26.0,Intel,Software Dev,hardware,saas,3
1427,28.6658,StanfoResearch Dev University,Graduate Research Assistant,research,saas,3
1427,30.3315,Microsoft,Software Dev Eng,saas,saas,3
1429,31.0,Oracle,Software Eng,enterprise,search,3
1429,32.0,Oracle,Principal Member Tech Staff,enterprise,search,3
1429,42.8411,Yahoo,Sr Tech Yahoo,search,search,3
1430,30.0,SAP,Software Eng Intern,enterprise,hardware,2
1430,30.0849,HewlettP,Software Eng,hardware,hardware,2
1434,31.0,University Illinois UrbanaChampaign,Course Assistant,research,search,3
1434,32.0,Google,Software Eng Intern,search,search,3
1434,33.4986,Google,Software Eng,search,search,3
1435,30.0,Georgia Institute Tech,Research Assistant,research,search,2
1435,34.8356,Google,Software Eng,search,search,2
1441,24.0,Amazon,Software Dev Eng QA Manage,ecommerce,ecommerce,4
1441,25.2521,Microsoft,Sr Manage,saas,ecommerce,4
1441,31.5014,Amazon,Sr Manage Global Email,ecommerce,ecommerce,4
1441,33.6712,Amazon,Director Head Consumer Market Analyst,ecommerce,ecommerce,4
1443,25.0,UC Berkeley,Research Specialist,research,hardware,2
1443,29.0027,Intel,Sr Process Eng,hardware,hardware,2
1444,30.0,Nokia,Research Eng Nokia Research Center,hardware,enterprise,2
1444,31.3342,Sun MicroSystem,Staff Eng Sun Lab,enterprise,enterprise,2
1448,22.0,Microsoft,Principal Architect Dev Lead Software Eng,saas,search,2
1448,35.2603,Google,Staff Software Eng,search,search,2
1449,30.0,Carnegie Mellon University,Graduate Student,research,search,2
1449,35.0027,Google,Tech Lead Manage,search,search,2
1460,29.0,Oracle,Sr Director Cloud Eng,enterprise,enterprise,2
1460,31.7479,Symantec,VP Cloud Eng,enterprise,enterprise,2
1462,25.0,NVIDIA,Intern,hardware,hardware,3
1462,26.0,NVIDIA,Intern,hardware,hardware,3
1462,27.0849,Qualcomm,Software Eng,hardware,hardware,3
1463,26.0,VMware,QA Intern,enterprise,hardware,2
1463,26.8329,Motorola,Software Eng Consult,hardware,hardware,2
1464,22.0,Microsoft,Sr Dev Lead,saas,search,3
1464,24.8329,Amazon,Sr Software Dev Eng,ecommerce,search,3
1464,26.2493,Yahoo,Sr Principal Software Dev Eng,search,search,3
1466,30.0,Adobe,Software Eng Intern,saas,search,2
1466,32.3342,Baidu,Software Research Eng,search,search,2
1467,25.0,University Illinois UrbanaChampaign,Research Assistant,research,research,3
1467,26.3342,LinkedIn,Sr Software Eng,social_media,research,3
1467,28.0849,StanfoResearch Dev University,Course Assistant,research,research,3
1468,31.0,EMC,Associate Principle Software Eng,enterprise,hardware,2
1468,35.0027,Intel,Sr Software Eng,hardware,hardware,2
1470,25.0,Facebook,Research Science,social_media,search,2
1470,26.2548,Google,Software Eng,search,search,2
1472,26.0,Yahoo,Software Eng,search,saas,2
1472,27.8329,Microsoft,Sr Software Eng,saas,saas,2
1476,30.0,Microsoft,Principal RSoftware Dev Eng Lead Intent Group Bing,saas,ecommerce,2
1476,38.8384,Alibaba,Sr Staff Eng Director Eng,ecommerce,ecommerce,2
1484,26.0,Hulu,Software Eng Intern,internet,ecommerce,2
1484,26.9151,Tencent,Research Intern,ecommerce,ecommerce,2
1485,28.0,Intel,Strategic Planning Manage MBA Intern,hardware,ecommerce,3
1485,29.1671,Tencent,Sr InvestmentStrategy Manage,ecommerce,ecommerce,3
1485,29.9151,Tencent,Sr Business Analysis Manage,ecommerce,ecommerce,3
1486,29.0,Oracle,Sr Software Eng,enterprise,enterprise,2
1486,31.2493,TIBCO Software,Principal Eng,enterprise,enterprise,2
1489,25.0,Alibaba,Software Eng Intern,ecommerce,research,2
1489,26.0849,The Ohio State University,Graduate Research Associate,research,research,2
1491,30.0,Autodesk,Software Dev Intern Cloud Platforms Team,saas,search,2
1491,30.7479,Google,Software Eng,search,search,2
1492,31.0,University Massachusetts Amherst,Graduate Research Assistant,research,research,3
1492,32.7507,Yahoo,Intern,search,research,3
1492,33.0027,Carnegie Mellon University,Machine Learning Statistics PhD Student,research,research,3
1493,30.0,Infosys,Software Eng Intern,consulting,research,3
1493,30.411,Infosys,System Eng,consulting,research,3
1493,32.9178,Northeastern University,Graduate Teaching Assistant CS5800,research,research,3
1494,31.0,Northeastern University,Graduate Teaching Assistant CS 5010,research,research,3
1494,31.3342,Amazon,Software Dev Eng Intern,ecommerce,research,3
1494,32.0,Northeastern University,Graduate Teaching Assistant,research,research,3
1495,29.0,IBM,Sr Software Eng,consulting,enterprise,3
1495,32.7507,EMC,Sr Software Eng,enterprise,enterprise,3
1495,34.337,EMC,Supervisor Group Lead,enterprise,enterprise,3
1501,29.0,Symantec,Software Eng,enterprise,enterprise,3
1501,32.4219,IBM,Team Lead,consulting,enterprise,3
1501,34.674,Oracle,Principal Software Eng,enterprise,enterprise,3
1502,31.0,Oracle,Member Tech Staff,enterprise,ecommerce,2
1502,32.1699,Amazon,Software Dev Eng,ecommerce,ecommerce,2
1508,30.0,Apple,Software Eng,hardware,saas,4
1508,30.7479,SAP,Software Eng,enterprise,saas,4
1508,31.0795,IBM,Staff Software Eng,consulting,saas,4
1508,37.2493,Netflix,Sr Software Eng,saas,saas,4
1509,24.0,Intel,Research Intern,hardware,consulting,2
1509,24.8329,IBM,Software Eng,consulting,consulting,2
1510,30.0,Amazon,Sr Software Eng,ecommerce,search,2
1510,32.1726,Google,Software Eng,search,search,2
1511,31.0,Symantec,Software Eng,enterprise,enterprise,2
1511,31.5808,EMC,Sr Software Eng,enterprise,enterprise,2
1512,26.0,NetApp,Software Eng Intern,enterprise,research,2
1512,26.2521,Carnegie Mellon University,Graduate Teaching Assistant,research,research,2
1513,31.0,Carnegie Mellon University,Student,research,social_media,2
1513,36.2548,Facebook,Research Science,social_media,social_media,2
1514,28.0,UCLA,Student Program,research,saas,3
1514,30.0,Microsoft,Software Dev Eng Intern,saas,saas,3
1514,30.6712,Microsoft,Software Dev Eng,saas,saas,3
1515,29.0,Qualcomm,Software Eng Mobile Applied Eng,hardware,search,3
1515,31.2548,Microsoft,Software Eng,saas,search,3
1515,35.9205,Yahoo,Eng Manage,search,search,3
1516,29.0,SAP,CoE Intern,enterprise,search,3
1516,30.5836,Amazon,Software Dev Eng Intern,ecommerce,search,3
1516,31.7507,Google,Software Eng,search,search,3
1517,31.0,IBM,Director WebSphere Product Manage,consulting,consulting,5
1517,36.5836,IBM,Director Dev IBMCharles Schwab partnership,consulting,consulting,5
